Tweet Date,Display Name,User Name,Tweet URL,Media Type,Media URL,Saved Filename,Tweet Content,Favorite Count,Retweet Count,Reply Count
2024/10/25 9:13,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1849620206332583943/video/1,Video,https://video.twimg.com/amplify_video/1849620141249556481/vid/avc1/1080x1350/P60ad5r1R2AbtpSh.mp4?tag=16,2024-10-25 09-13-vid_265.mp4,"12 days left to vote. 

We have the opportunity to turn the page and chart a new, joyful way forward. 

Join us: https://t.co/VbrfuqVy9P https://t.co/lvWsbnVg2m",11167,2764,3961
2024/10/25 2:36,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1849520321348428213/video/1,Video,https://video.twimg.com/amplify_video/1849520235793006592/vid/avc1/1920x1080/5LaSnNo9qDERsBhR.mp4?tag=16,2024-10-25 02-36-vid_270.mp4,"Donald Trump openly admires dictators, including Adolf Hitler.

He is unhinged and unstable. In a second term, he is out for completely unchecked power. https://t.co/lwLrONIdkO",13318,4593,9689
2024/10/24 20:45,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1849431987477418095/photo/1,Image,https://pbs.twimg.com/media/GaqAiTDW8AArOfJ.jpg,2024-10-24 20-45-img_272.jpg,"Generations of Americans before us led the fight for freedom and for the future.

Now, the baton is in our hands. 

America is ready to turn the page on the politics of division and hate. https://t.co/YTtBNMYOP9",7832,2161,4250
2024/10/24 20:45,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1849431987477418095/photo/1,Image,https://pbs.twimg.com/media/GaqAhFfWkAA5ccY.jpg,2024-10-24 20-45-img_271.jpg,"Generations of Americans before us led the fight for freedom and for the future.

Now, the baton is in our hands. 

America is ready to turn the page on the politics of division and hate. https://t.co/YTtBNMYOP9",7832,2161,4250
2024/10/24 20:45,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1849431987477418095/photo/1,Image,https://pbs.twimg.com/media/GaqAjhPWgAAeXW0.jpg,2024-10-24 20-45-img_273.jpg,"Generations of Americans before us led the fight for freedom and for the future.

Now, the baton is in our hands. 

America is ready to turn the page on the politics of division and hate. https://t.co/YTtBNMYOP9",7832,2161,4250
2024/10/24 11:57,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1849299251131555866/video/1,Video,https://video.twimg.com/amplify_video/1849299207389089793/vid/avc1/1080x1080/S1J_VsfUn0NvYp_4.mp4?tag=16,2024-10-24 11-57-vid_275.mp4,"The American people are exhausted by Donald Trump. 

Donald Trump is simply exhausted. https://t.co/p3Jr3axytC",12303,2990,6917
2024/10/24 20:45,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1849431987477418095/photo/1,Image,https://pbs.twimg.com/media/GaqAkvdXMAA-uWV.jpg,2024-10-24 20-45-img_274.jpg,"Generations of Americans before us led the fight for freedom and for the future.

Now, the baton is in our hands. 

America is ready to turn the page on the politics of division and hate. https://t.co/YTtBNMYOP9",7832,2161,4250
2024/10/24 10:40,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1849279733785133430/video/1,Video,https://video.twimg.com/amplify_video/1849279648451977217/vid/avc1/1080x1080/IXjowe3wpxS7Bca9.mp4?tag=16,2024-10-24 10-40-vid_276.mp4,"We have to get past the era of partisan politics. 

It is my commitment to work with Democrats, Republicans, and Independents to deal with the issues facing our country. https://t.co/jiJfEqWVSv",7420,2118,3784
2024/10/24 5:29,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1849201406307184712/photo/1,Image,https://pbs.twimg.com/media/Gamu3MDW8AAAHWl.jpg,2024-10-24 05-29-img_278.jpg,"Tonight, I will be joining @CNN to answer questions about the issues that matter most to Americans in this election. 

Donald Trump refused to participate. 

Tune in for a conversation on the fight for our future. https://t.co/i6ovyFFz5O",13155,3886,9355
2024/10/24 7:44,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1849235549497757799/video/1,Video,https://video.twimg.com/amplify_video/1849235359101526016/vid/avc1/1920x1080/QTKbYTXaBeMdCcx2.mp4?tag=16,2024-10-24 07-44-vid_277.mp4,"My economic agenda will create opportunities for Latinos to succeed and achieve their dreams.

As president, I will focus on connecting Latino communities with opportunities to start and grow their businesses, become homeowners, and build intergenerational wealth. https://t.co/wwsRyR0keO",5906,1966,2424
2024/10/24 3:33,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1849172387683525060/video/1,Video,https://video.twimg.com/amplify_video/1849172197589291009/vid/avc1/1080x1080/7Wq7gMhiGW41qZXj.mp4?tag=16,2024-10-24 03-33-vid_279.mp4,"Donald Trump vowed to be a dictator on day one. He vowed to use the military to carry out personal and political vendettas. His former chief of staff said he wanted generals like Hitler’s.  

Trump wants unchecked power. In 13 days, the American people will decide what they want. https://t.co/p26wvGiN4i",16958,5150,14474
2024/10/23 11:00,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848922439402594717/video/1,Video,https://video.twimg.com/amplify_video/1848922333240496128/vid/avc1/1080x1080/fBgjh7RfLw8yMsE5.mp4?tag=16,2024-10-23 11-00-vid_281.mp4,".@mcuban knows what it takes to start and grow a business. Donald Trump’s plan would be a disaster for entrepreneurs and small business owners.

Watch our full conversation Wednesday: https://t.co/MryRLXb9nz https://t.co/yNaElSydwI",14074,4734,4908
2024/10/23 4:20,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848821695282340028/video/1,Video,https://video.twimg.com/amplify_video/1848821630509654018/vid/avc1/1080x1920/5GETSv7neKEtcrJj.mp4?tag=16,2024-10-23 04-20-vid_284.mp4,Detroit is a town of people who have grit and determination—making it a first-class city in the United States of America. https://t.co/k7QD9Ww99j,8054,2281,2366
2024/10/23 22:36,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1849097536167932091/video/1,Video,https://video.twimg.com/amplify_video/1849097450813841408/vid/avc1/1080x1350/IDvbSyFsdHRNfi5O.mp4?tag=16,2024-10-23 22-36-vid_280.mp4,"The Wall Street Journal, Goldman Sachs, 16 Nobel laureates, and Moody’s compared my economic plan against Donald Trump’s. 

Their review was clear: My plan will strengthen the economy, and Trump’s will make it weaker. https://t.co/LkwBWU9Wth",17745,6698,6890
2024/10/23 3:32,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848809571973804213/photo/1,Image,https://pbs.twimg.com/media/GahKfblWAAEQQBH.jpg,2024-10-23 03-32-img_285.jpg,"Across our nation, we are witnessing a full-on attack on hard-fought, hard-won freedoms and rights—like the fundamental freedom of a woman to make decisions about her own body. 

We are not going back. https://t.co/uAka8KzfEK",6122,2138,3443
2024/10/23 9:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848894631309726065/photo/1,Image,https://pbs.twimg.com/media/GaiX2iGXcAAcLqA.jpg,2024-10-23 09-10-img_283.jpg,"This is a people-powered campaign. 

Together, we will chart a new way forward. 

https://t.co/VbrfuqVy9P https://t.co/EKgovqDFMU",10730,2764,3194
2024/10/23 1:42,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848781923558048014/photo/1,Image,https://pbs.twimg.com/media/GagvwtPWAAEMeYC.png,2024-10-23 01-42-img_287.jpg,"Donald Trump is a serious threat to the security and livelihood of Latino men and their families. Together, we can stop him: https://t.co/MykJL0X5gt https://t.co/N2ydsWVEM0",5999,2858,4991
2024/10/23 9:48,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848904281438519463/video/1,Video,https://video.twimg.com/amplify_video/1848904173938462720/vid/avc1/1080x1080/MzxVRUsA2tEycsee.mp4?tag=16,2024-10-23 09-48-vid_282.mp4,Take it from the people who know Donald Trump best: He is unfit to be President of the United States. https://t.co/swGz9h1637,7144,2263,3296
2024/10/23 1:42,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848781927022809188/photo/1,Image,https://pbs.twimg.com/media/GagwP1fWoAAUAmz.png,2024-10-23 01-42-img_286.jpg,Donald Trump’s Project 2025 Agenda would be a disaster for Latino families. https://t.co/e0ChwyzRK7,1540,559,1201
2024/10/23 0:07,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848758038926103022/video/1,Video,https://video.twimg.com/amplify_video/1848757995422834690/vid/avc1/1080x1080/3kgQGM74Wu6frxmy.mp4?tag=16,2024-10-23 00-07-vid_288.mp4,"Georgia, early voting has started—now is the time to act. 

Make your plan to vote and encourage your friends and family to do the same. 

https://t.co/VbrfuqVy9P https://t.co/rnL0tbHHic",15952,4328,3116
2024/10/22 20:43,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848706643418079728/photo/1,Image,https://pbs.twimg.com/media/Gafs4MVWMAAY1Q9.png,2024-10-22 20-43-img_291.jpg,"Wisconsin, when we fight—and vote—we win. Make your plan to vote today at https://t.co/s5RcQYpllE. https://t.co/pyJgJDHWAl",5581,2011,1434
2024/10/22 10:52,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848557956389834992/video/1,Video,https://video.twimg.com/amplify_video/1848557891797614592/vid/avc1/1080x1080/lruLTWKg3eH_zFQe.mp4?tag=16,2024-10-22 10-52-vid_292.mp4,"I am on the campaign trail meeting voters, taking interviews, and talking about my policies that will benefit you and your families. 

Donald Trump is rambling about nonsense.

Again, we must ask: Is he fit for the toughest job in the world? https://t.co/Vu2CA6fbLS",8822,2673,4550
2024/10/22 21:11,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848713701848658388/photo/1,Image,https://pbs.twimg.com/media/GafzTC2WoAAVODq.png,2024-10-22 21-11-img_290.jpg,"Donald Trump has disrespected and insulted Latino men and communities. As president, I will invest in them. https://t.co/2ZxaHVMoef",15945,5942,9889
2024/10/22 23:18,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848745652034883943/photo/1,Image,https://pbs.twimg.com/media/GagQWydWEAEY3g2.jpg,2024-10-22 23-18-img_289.jpg,"I have fought for the people for my entire career. 

As a young courtroom prosecutor in Oakland, I stood up for women and children against predators who abused them.

As district attorney of San Francisco, I helped make California the first state to ban the “gay/trans panic” https://t.co/x166Ggd6oO",29090,5457,9229
2024/10/22 6:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848487009809010764/photo/1,Image,https://pbs.twimg.com/media/GaclGlXW8AA3u7G.jpg,2024-10-22 06-10-img_296.jpg,It is always great to be in Michigan. https://t.co/tc2K87mzew,7178,1347,1454
2024/10/22 6:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848487009809010764/photo/1,Image,https://pbs.twimg.com/media/GaclEJdXoAAE323.jpg,2024-10-22 06-10-img_294.jpg,It is always great to be in Michigan. https://t.co/tc2K87mzew,7178,1347,1454
2024/10/22 3:07,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848440913837617237/photo/1,Image,https://pbs.twimg.com/media/Gab7LeQXYAAsaJL.jpg,2024-10-22 03-07-img_298.jpg,"While my opponent fights for himself, @Tim_Walz and I are fighting for the American people. https://t.co/BJytATIHOo",9455,2198,3864
2024/10/22 10:15,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848548711711883722/video/1,Video,https://video.twimg.com/amplify_video/1848548583676489729/vid/avc1/1080x1350/2YnAXYzAsIKftGZh.mp4?tag=16,2024-10-22 10-15-vid_293.mp4,"Republicans and Democrats have come together, across the aisle, out of love of country—because we know what is at stake in terms of democracy and rule of law. https://t.co/QyLi5oxq69",14774,5382,2790
2024/10/22 6:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848487009809010764/photo/1,Image,https://pbs.twimg.com/media/GaclFXNXwAAtNpk.jpg,2024-10-22 06-10-img_295.jpg,It is always great to be in Michigan. https://t.co/tc2K87mzew,7178,1347,1454
2024/10/22 6:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848487009809010764/photo/1,Image,https://pbs.twimg.com/media/GaclHzgXQAAyc5k.jpg,2024-10-22 06-10-img_297.jpg,It is always great to be in Michigan. https://t.co/tc2K87mzew,7178,1347,1454
2024/10/22 3:07,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848440913837617237/photo/1,Image,https://pbs.twimg.com/media/Gab7MrtWsAAIgSB.jpg,2024-10-22 03-07-img_299.jpg,"While my opponent fights for himself, @Tim_Walz and I are fighting for the American people. https://t.co/BJytATIHOo",9455,2198,3864
2024/10/22 1:55,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848422930666909988/video/1,Video,https://video.twimg.com/amplify_video/1848422761103753216/vid/avc1/720x900/uLOg8sPNLnGCd57G.mp4?tag=16,2024-10-22 01-55-vid_300.mp4,"America represents the gold standard of democracy, but we have someone who wants to be president again saying he would be a dictator on day one.

Our campaign believes in American ideals and our Constitution. https://t.co/dy7LAwWR2j",8531,3062,3453
2024/10/21 20:56,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848347527432560918/photo/1,Image,https://pbs.twimg.com/media/GaamQ5kXwAAPdVK.png,2024-10-21 20-56-img_302.jpg,"Colorado, this election is a fight for our future. You can vote and register at the same time now until Election Day. Vote early and take action at https://t.co/ftOrUvQTGo. https://t.co/KVjDHBvD0U",3679,1399,1509
2024/10/21 22:47,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848375536986267936/video/1,Video,https://video.twimg.com/amplify_video/1848375450998861825/vid/avc1/720x900/-OC1rT5ciavLAuZn.mp4?tag=16,2024-10-21 22-47-vid_301.mp4,"We will lower costs on everything from health care to groceries. We will take on corporate price gouging. And we will give 100 million middle class Americans a tax cut. 

I come from the middle class—and I will never forget where I come from. https://t.co/hLifQPGYuJ",10640,3122,9152
2024/10/21 20:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848335960670375948/photo/1,Image,https://pbs.twimg.com/media/Gaabvn4XEAAK2Un.jpg,2024-10-21 20-10-img_303.jpg,"In 15 days, we have the power to chart a new way forward—one that is worthy of the country that we are blessed to call home. https://t.co/H6QRH32II7",28102,5762,9044
2024/10/21 10:35,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848191311670616477/video/1,Video,https://video.twimg.com/amplify_video/1848191226207432704/vid/avc1/1080x1920/-jxfh-HdzozJP1Be.mp4?tag=16,2024-10-21 10-35-vid_304.mp4,"I know what it is like to care for an aging parent while working full-time. 

That is why my opportunity agenda will make life easier for those taking care of their parents and grandparents by having Medicare cover the cost of home health care. https://t.co/PqIHrbWlR4",7762,2185,2042
2024/10/21 9:36,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848176463352131664/video/1,Video,https://video.twimg.com/amplify_video/1848176377834459136/vid/avc1/1080x1080/a1J-xblxUbEZPDPO.mp4?tag=16,2024-10-21 09-36-vid_305.mp4,"If you are not sure who to vote for, I invite you to watch Donald Trump’s rallies.

He talks a lot about himself, fictional characters, and other nonsense. What he doesn’t talk about is you, and how to make your life better. https://t.co/LPXzMGBU2L",12337,3930,5436
2024/10/21 7:56,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848151298169864193/video/1,Video,https://video.twimg.com/amplify_video/1848151212043984896/vid/avc1/1080x1920/oJAZS7T-dbOKtKtx.mp4?tag=16,2024-10-21 07-56-vid_307.mp4,Donald Trump thinks the value of union labor is essentially meaningless—but we know @UAW members are the best auto workers in the world. https://t.co/0pgVTvJZqY,7170,2373,1724
2024/10/21 9:00,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848167436480065543/video/1,Video,https://video.twimg.com/amplify_video/1848167329483350016/vid/avc1/1080x1920/2wJHr8VTIt4cLrwj.mp4?tag=16,2024-10-21 09-00-vid_306.mp4,"For far too long, our nation has encouraged only one path to success.

As president, I will eliminate unnecessary degree requirements for federal jobs, and make sure good-paying jobs are available to all Americans, not just those with college degrees. https://t.co/hxoSwBLiRa",7051,2046,2086
2024/10/21 4:08,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848093918870569156/photo/1,Image,https://pbs.twimg.com/media/GaW_jPsWcAAizn1.jpg,2024-10-21 04-08-img_309.jpg,"Faith is a verb. We show it in action, in our deeds, and in our service.

https://t.co/MMPtLAO06I https://t.co/8jRS8gZDJz",8422,1685,5411
2024/10/21 6:40,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848132195057017071/video/1,Video,https://video.twimg.com/amplify_video/1848132087414394881/vid/avc1/1920x1080/5ci8EOecfjkqMqPE.mp4?tag=16,2024-10-21 06-40-vid_308.mp4,"How will my plan affect new parents?

For one, it will expand the child tax credit to $6,000 for the first year of their child's life—helping to buy things like a car seat, clothes, or a crib. https://t.co/BKBXKjgTGn",5564,1558,1597
2024/10/21 4:08,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848093918870569156/photo/1,Image,https://pbs.twimg.com/media/GaW_kdXXwAAKaK8.jpg,2024-10-21 04-08-img_310.jpg,"Faith is a verb. We show it in action, in our deeds, and in our service.

https://t.co/MMPtLAO06I https://t.co/8jRS8gZDJz",8422,1685,5411
2024/10/21 2:45,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1848073035699397055/video/1,Video,https://video.twimg.com/amplify_video/1848072950152339456/vid/avc1/1080x1080/8YIODoXmlBsnoPW7.mp4?tag=16,2024-10-21 02-45-vid_314.mp4,"The parable of the Good Samaritan teaches us to love thy neighbor as thyself. 

Let us remember this in our words, our actions, and our votes: https://t.co/VbrfuqVy9P https://t.co/fPaqog49k6",6707,1985,5057
